# Nombre de tâches (n)
100

# Nombre d'étapes (s)
15

# Ressources maximales par étape (soudeurs qualifiés, soudeurs ordinaires, robots)
2 2 4
2 2 4
2 2 4
2 2 4
2 2 4
2 2 4
2 2 4
2 2 4
2 2 4
2 2 4
2 2 4
2 2 4
2 2 4
2 2 4
2 2 4

# Temps de traitement (tâche, étape): (temps soudeur qualifié, temps soudeur ordinaire)
# Tâche 0
(11, 6) (15, 8) (17, 9) (8, 3) (13, 7) (9, 4) (12, 7) (10, 5) (16, 8) (14, 7) (8, 2) (6, 1) (7, 2) (9, 1) (5, 2)
# Tâche 28
(10, 2) (12, 1) (7, 3) (14, 2) (6, 1) (6, 2) (9, 1) (10, 2) (5, 1) (8, 2) (6, 2) (9, 1) (10, 2) (5, 1) (8, 2)
# Tâche 29
(9, 5) (7, 2) (11, 7) (15, 10) (13, 8) (15, 7) (10, 5) (8, 3) (11, 6) (14, 9) (15, 7) (10, 5) (8, 3) (11, 6) (14, 9)
# Tâche 30
(9, 4) (12, 7) (10, 5) (16, 8) (14, 7) (11, 6) (15, 8) (17, 9) (8, 3) (13, 7) (11, 6) (15, 8) (17, 9) (8, 3) (13, 7)
# Tâche 31
(11, 3) (7, 1) (13, 3) (10, 2) (12, 3) (8, 2) (6, 1) (7, 2) (9, 1) (5, 2) (8, 2) (6, 1) (7, 2) (9, 1) (5, 2)
# Tâche 32
(15, 3) (8, 1) (12, 2) (6, 1) (14, 1) (13, 2) (10, 1) (9, 2) (7, 1) (11, 2) (13, 2) (10, 1) (9, 2) (7, 1) (11, 2)
# Tâche 33
(10, 5) (16, 10) (7, 2) (11, 6) (13, 8) (7, 3) (12, 7) (9, 5) (14, 8) (6, 4) (7, 3) (12, 7) (9, 5) (14, 8) (6, 4)
# Tâche 34
(7, 2) (15, 3) (8, 1) (10, 2) (6, 1) (14, 1) (8, 2) (11, 1) (9, 2) (12, 1) (14, 1) (8, 2) (11, 1) (9, 2) (12, 1)
# Tâche 35
(8, 4) (14, 7) (12, 8) (7, 3) (15, 9) (9, 4) (11, 7) (13, 8) (6, 3) (10, 6) (9, 4) (11, 7) (13, 8) (6, 3) (10, 6)
# Tâche 36
(13, 2) (11, 3) (7, 1) (15, 2) (8, 2) (10, 1) (7, 2) (12, 1) (8, 2) (9, 1) (10, 1) (7, 2) (12, 1) (8, 2) (9, 1)
# Tâche 37
(6, 3) (12, 6) (10, 5) (14, 8) (15, 10) (12, 5) (14, 8) (11, 6) (13, 7) (7, 3) (12, 5) (14, 8) (11, 6) (13, 7) (7, 3)
# Tâche 38
(15, 1) (8, 2) (10, 1) (12, 3) (11, 1) (6, 2) (9, 1) (10, 2) (5, 1) (8, 2) (6, 2) (9, 1) (10, 2) (5, 1) (8, 2)
# Tâche 39
(12, 6) (7, 2) (13, 8) (9, 4) (16, 10) (15, 7) (10, 5) (8, 3) (11, 6) (14, 9) (15, 7) (10, 5) (8, 3) (11, 6) (14, 9)
# Tâche 40
(8, 1) (12, 3) (14, 2) (7, 1) (15, 1) (7, 1) (11, 2) (6, 1) (10, 2) (9, 1) (7, 1) (11, 2) (6, 1) (10, 2) (9, 1)
# Tâche 41
(14, 7) (10, 5) (7, 2) (12, 8) (16, 9) (10, 5) (13, 8) (7, 3) (12, 7) (9, 4) (10, 5) (13, 8) (7, 3) (12, 7) (9, 4)
# Tâche 42
(6, 2) (10, 1) (13, 3) (14, 1) (7, 2) (8, 2) (12, 1) (9, 2) (6, 1) (11, 2) (8, 2) (12, 1) (9, 2) (6, 1) (11, 2)
# Tâche 43
(13, 6) (8, 2) (16, 9) (14, 8) (9, 4) (12, 7) (8, 4) (11, 6) (15, 9) (7, 2) (12, 7) (8, 4) (11, 6) (15, 9) (7, 2)
# Tâche 44
(10, 1) (16, 3) (7, 1) (12, 2) (14, 3) (9, 1) (10, 2) (13, 1) (7, 2) (12, 1) (9, 1) (10, 2) (13, 1) (7, 2) (12, 1)
# Tâche 45
(8, 3) (15, 9) (11, 4) (13, 7) (6, 2) (11, 6) (8, 3) (10, 5) (14, 8) (6, 2) (11, 6) (8, 3) (10, 5) (14, 8) (6, 2)
# Tâche 46
(8, 2) (9, 3) (13, 1) (14, 1) (10, 2) (7, 2) (13, 1) (8, 2) (11, 1) (9, 2) (7, 2) (13, 1) (8, 2) (11, 1) (9, 2)
# Tâche 47
(17, 8) (8, 2) (11, 6) (12, 7) (10, 5) (14, 7) (9, 4) (12, 6) (7, 3) (10, 5) (14, 7) (9, 4) (12, 6) (7, 3) (10, 5)
# Tâche 48
(11, 1) (10, 2) (16, 1) (15, 1) (9, 3) (11, 1) (7, 3) (10, 2) (16, 1) (9, 3) (11, 1) (7, 3) (10, 2) (16, 1) (9, 3)
# Tâche 49
(9, 4) (7, 3) (11, 6) (13, 8) (15, 9) (8, 4) (10, 6) (12, 8) (6, 3) (14, 9) (8, 4) (10, 6) (12, 8) (6, 3) (14, 9)
# Tâche 50
(9, 4) (12, 7) (10, 5) (16, 8) (14, 7) (11, 6) (15, 8) (17, 9) (8, 3) (13, 7) (11, 6) (15, 8) (17, 9) (8, 3) (13, 7)
# Tâche 51
(11, 3) (7, 1) (13, 3) (10, 2) (12, 3) (8, 2) (6, 1) (7, 2) (9, 1) (5, 2) (8, 2) (6, 1) (7, 2) (9, 1) (5, 2)
# Tâche 52
(15, 3) (8, 1) (12, 2) (6, 1) (14, 1) (13, 2) (10, 1) (9, 2) (7, 1) (11, 2) (13, 2) (10, 1) (9, 2) (7, 1) (11, 2)
# Tâche 53
(10, 5) (16, 10) (7, 2) (11, 6) (13, 8) (7, 3) (12, 7) (9, 5) (14, 8) (6, 4) (7, 3) (12, 7) (9, 5) (14, 8) (6, 4)
# Tâche 54
(7, 2) (15, 3) (8, 1) (10, 2) (6, 1) (14, 1) (8, 2) (11, 1) (9, 2) (12, 1) (14, 1) (8, 2) (11, 1) (9, 2) (12, 1)
# Tâche 55
(8, 4) (14, 7) (12, 8) (7, 3) (15, 9) (9, 4) (11, 7) (13, 8) (6, 3) (10, 6) (9, 4) (11, 7) (13, 8) (6, 3) (10, 6)
# Tâche 56
(13, 2) (11, 3) (7, 1) (15, 2) (8, 2) (10, 1) (7, 2) (12, 1) (8, 2) (9, 1) (10, 1) (7, 2) (12, 1) (8, 2) (9, 1)
# Tâche 57
(6, 3) (12, 6) (10, 5) (14, 8) (15, 10) (12, 5) (14, 8) (11, 6) (13, 7) (7, 3) (12, 5) (14, 8) (11, 6) (13, 7) (7, 3)
# Tâche 58
(15, 1) (8, 2) (10, 1) (12, 3) (11, 1) (6, 2) (9, 1) (10, 2) (5, 1) (8, 2) (6, 2) (9, 1) (10, 2) (5, 1) (8, 2)
# Tâche 59
(12, 6) (7, 2) (13, 8) (9, 4) (16, 10) (15, 7) (10, 5) (8, 3) (11, 6) (14, 9) (15, 7) (10, 5) (8, 3) (11, 6) (14, 9)
# Tâche 60
(8, 1) (12, 3) (14, 2) (7, 1) (15, 1) (7, 1) (11, 2) (6, 2) (10, 3) (13, 1) (11, 6) (15, 8) (17, 9) (8, 3) (13, 7)
# Tâche 61
(14, 7) (10, 5) (7, 2) (12, 8) (16, 9) (10, 5) (13, 8) (7, 3) (12, 7) (9, 4) (8, 2) (6, 1) (7, 2) (9, 1) (5, 2)
# Tâche 62
(6, 2) (10, 1) (13, 3) (14, 1) (7, 2) (8, 2) (12, 1) (9, 2) (6, 1) (11, 2) (13, 2) (10, 1) (9, 2) (7, 1) (11, 2)
# Tâche 63
(12, 7) (8, 4) (11, 6) (15, 9) (7, 2) (10, 5) (14, 8) (6, 3) (9, 5) (13, 7) (7, 3) (12, 7) (9, 5) (14, 8) (6, 4)
# Tâche 64
(9, 1) (15, 3) (11, 2) (6, 1) (13, 3) (7, 1) (10, 2) (12, 1) (8, 3) (14, 2) (14, 1) (8, 2) (11, 1) (9, 2) (12, 1)
# Tâche 65
(7, 3) (11, 6) (14, 9) (9, 4) (13, 7) (8, 2) (12, 5) (10, 3) (16, 10) (6, 1) (9, 4) (11, 7) (13, 8) (6, 3) (10, 6)
# Tâche 66
(10, 2) (14, 1) (8, 3) (12, 1) (7, 2) (11, 1) (13, 3) (9, 1) (15, 2) (6, 1) (10, 1) (7, 2) (12, 1) (8, 2) (9, 1)
# Tâche 67
(16, 8) (9, 4) (7, 2) (11, 6) (13, 7) (6, 3) (10, 5) (14, 9) (8, 4) (12, 7) (12, 5) (14, 8) (11, 6) (13, 7) (7, 3)
# Tâche 68
(11, 1) (13, 3) (9, 2) (15, 1) (8, 3) (10, 2) (12, 1) (7, 3) (14, 2) (6, 1) (6, 2) (9, 1) (10, 2) (5, 1) (8, 2)
# Tâche 69
(8, 4) (10, 6) (12, 8) (6, 3) (14, 9) (9, 5) (7, 2) (11, 7) (15, 10) (13, 8) (15, 7) (10, 5) (8, 3) (11, 6) (14, 9)
# Tâche 70
(8, 1) (12, 3) (14, 2) (7, 1) (15, 1) (7, 1) (11, 2) (6, 2) (10, 3) (13, 1) (11, 6) (15, 8) (17, 9) (8, 3) (13, 7)
# Tâche 71
(14, 7) (10, 5) (7, 2) (12, 8) (16, 9) (10, 5) (13, 8) (7, 3) (12, 7) (9, 4) (8, 2) (6, 1) (7, 2) (9, 1) (5, 2)
# Tâche 72
(6, 2) (10, 1) (13, 3) (14, 1) (7, 2) (8, 2) (12, 1) (9, 2) (6, 1) (11, 2) (13, 2) (10, 1) (9, 2) (7, 1) (11, 2)
# Tâche 73
(12, 7) (8, 4) (11, 6) (15, 9) (7, 2) (10, 5) (14, 8) (6, 3) (9, 5) (13, 7) (7, 3) (12, 7) (9, 5) (14, 8) (6, 4)
# Tâche 74
(9, 1) (15, 3) (11, 2) (6, 1) (13, 3) (7, 1) (10, 2) (12, 1) (8, 3) (14, 2) (14, 1) (8, 2) (11, 1) (9, 2)(12, 1)
# Tâche 75
(7, 3) (11, 6) (14, 9) (9, 4) (13, 7) (8, 2) (12, 5) (10, 3) (16, 10) (6, 1) (9, 4) (11, 7) (13, 8) (6, 3) (10, 6)
# Tâche 76
(10, 2) (14, 1) (8, 3) (12, 1) (7, 2) (11, 1) (13, 3) (9, 1) (15, 2) (6, 1) (10, 1) (7, 2) (12, 1) (8, 2) (9, 1)
# Tâche 77
(16, 8) (9, 4) (7, 2) (11, 6) (13, 7) (6, 3) (10, 5) (14, 9) (8, 4) (12, 7) (12, 5) (14, 8) (11, 6) (13, 7) (7, 3)
# Tâche 78
(11, 1) (13, 3) (9, 2) (15, 1) (8, 3) (10, 2) (12, 1) (7, 3) (14, 2) (6, 1) (6, 2) (9, 1) (10, 2) (5, 1) (8, 2)
# Tâche 79
(8, 4) (10, 6) (12, 8) (6, 3) (14, 9) (9, 5) (7, 2) (11, 7) (15, 10) (13, 8) (15, 7) (10, 5) (8, 3) (11, 6) (14, 9)
# Tâche 80
(8, 1) (12, 3) (14, 2) (7, 1) (15, 1) (7, 1) (11, 2) (6, 2) (10, 3) (13, 1) (11, 6) (15, 8) (17, 9) (8, 3) (13, 7)
# Tâche 81
(14, 7) (10, 5) (7, 2) (12, 8) (16, 9) (10, 5) (13, 8) (7, 3) (12, 7) (9, 4) (8, 2) (6, 1) (7, 2) (9, 1) (5, 2)
# Tâche 82
(6, 2) (10, 1) (13, 3) (14, 1) (7, 2) (8, 2) (12, 1) (9, 2) (6, 1) (11, 2) (13, 2) (10, 1) (9, 2) (7, 1) (11, 2)
# Tâche 83
(12, 7) (8, 4) (11, 6) (15, 9) (7, 2) (10, 5) (14, 8) (6, 3) (9, 5) (13, 7) (7, 3) (12, 7) (9, 5) (14, 8) (6, 4)
# Tâche 84
(9, 1) (15, 3) (11, 2) (6, 1) (13, 3) (7, 1) (10, 2) (12, 1) (8, 3) (14, 2) (14, 1) (8, 2) (11, 1) (9, 2) (12, 1)
# Tâche 85
(7, 3) (11, 6) (14, 9) (9, 4) (13, 7) (8, 2) (12, 5) (10, 3) (16, 10) (6, 1) (9, 4) (11, 7) (13, 8) (6, 3) (10, 6)
# Tâche 86
(10, 2) (14, 1) (8, 3) (12, 1) (7, 2) (11, 1) (13, 3) (9, 1) (15, 2) (6, 1) (10, 1) (7, 2) (12, 1) (8, 2) (9, 1)
# Tâche 87
(16, 8) (9, 4) (7, 2) (11, 6) (13, 7) (6, 3) (10, 5) (14, 9) (8, 4) (12, 7) (12, 5) (14, 8) (11, 6) (13, 7) (7, 3)
# Tâche 88
(11, 1) (13, 3) (9, 2) (15, 1) (8, 3) (10, 2) (12, 1) (7, 3) (14, 2) (6, 1) (6, 2) (9, 1) (10, 2) (5, 1) (8, 2)
# Tâche 89
(8, 4) (10, 6) (12, 8) (6, 3) (14, 9) (9, 5) (7, 2) (11, 7) (15, 10) (13, 8) (15, 7) (10, 5) (8, 3) (11, 6) (14, 9)
# Tâche 90
(11, 6) (15, 8) (17, 9) (8, 3) (13, 7) (9, 4) (12, 7) (10, 5) (16, 8) (14, 7) (8, 2) (6, 1) (7, 2) (9, 1) (5, 2)
# Tâche 91
(13, 2) (10, 1) (9, 2) (7, 1) (11, 2) (15, 3) (8, 1) (12, 2) (6, 1) (14, 1) (7, 3) (12, 7) (9, 5) (14, 8) (6, 4)
# Tâche 92
(14, 1) (8, 2) (11, 1) (9, 2) (12, 1) (7, 2) (15, 3) (8, 1) (10, 2) (6, 1) (9, 4) (11, 7) (13, 8) (6, 3) (10, 6)
# Tâche 93
(10, 1) (7, 2) (12, 1) (8, 2) (9, 1) (13, 2) (11, 3) (7, 1) (15, 2) (8, 2) (12, 5) (14, 8) (11, 6) (13, 7) (7, 3)
# Tâche 94
(6, 2) (9, 1) (10, 2) (5, 1) (8, 2) (15, 1) (8, 2) (10, 1) (12, 3) (11, 1) (15, 7) (10, 5) (8, 3) (11, 6) (14, 9)
# Tâche 95
(7, 1) (11, 2) (6, 1) (10, 2) (9, 1) (8, 1) (12, 3) (14, 2) (7, 1) (15, 1) (10, 5) (13, 8) (7, 3) (12, 7) (9, 4)
# Tâche 96
(8, 2) (12, 1) (9, 2) (6, 1) (11, 2) (6, 2) (10, 1) (13, 3) (8, 1) (14, 1) (13, 6) (9, 4) (11, 7) (15, 9) (7, 3)
# Tâche 97
(9, 1) (10, 2) (13, 1) (7, 2) (12, 1) (9, 1) (15, 3) (11, 2) (6, 1) (14, 2) (11, 6) (8, 3) (10, 5) (14, 8) (6, 2)
# Tâche 98
(7, 2) (13, 1) (8, 2) (11, 1) (9, 2) (10, 2) (14, 1) (8, 3) (12, 1) (6, 1) (14, 7) (9, 4) (12, 6) (7, 3) (10, 5)
# Tâche 99
(10, 1) (6, 2) (11, 1) (13, 2) (8, 1) (11, 1) (13, 3) (9, 2) (15, 1) (6, 1) (12, 6) (7, 3) (14, 8) (10, 5) (9, 4)














Canvas
